統合・臨床腫瘍学,12,16,4,講義全体の導入とがん病期診断（3分の1コマ）がんの病理診断・分子診断（3分の2コマ）,医学部,教授,秋田弘俊、田中伸哉
統合・臨床腫瘍学,12,19,1,がんの放射線診断,北大病院,教授,加藤扶美
統合・臨床腫瘍学,12,19,2,がんの核医学診断・治療,医学部,教授,玉木長良
統合・臨床腫瘍学,12,19,3,がんの外科治療,医学部,教授,平野聡
統合・臨床腫瘍学,12,19,4,がんの放射線療法、放射線療法と他療法との併用療法,医学部,教授,白土博樹
統合・臨床腫瘍学,12,21,1,がんの薬物療法総論,医学部,教授,秋田弘俊
統合・臨床腫瘍学,12,21,2,抗がん薬の臨床薬理学,医学部,教授,秋田弘俊
統合・臨床腫瘍学,12,21,3,がん薬物有害反応とその対策,医学部,准教授,木下一郎
統合・臨床腫瘍学,12,21,4,がん薬物療法の効果判定と毒性評価,医学部,准教授,木下一郎
統合・臨床腫瘍学,12,21,5,造血器悪性腫瘍の治療,医学部,教授,豊嶋崇徳
統合・臨床腫瘍学,12,22,1,固形腫瘍の薬物療法（進行再発癌、術後化療、原発不明がん）,医学部,教授,秋田弘俊
統合・臨床腫瘍学,12,22,2,腫瘍随伴症候群、腫瘍関連緊急事態,医学部,教授,秋田弘俊
統合・臨床腫瘍学,12,22,3,がんの告知とインフォームド・コンセント,北大病院,助教,清水康
統合・臨床腫瘍学,12,22,4,がんの緩和療法,北大病院,助教,敦賀健吉
統合・臨床腫瘍学,12,22,5,がんの臨床試験,医学部,准教授,木下一郎
統合・臨床腫瘍学,1,4,4,試験,,,
